X,Y,Z,formation,formation_id
-689427.6585472061,4543726.960862858,307.41757,Tournaisian Plutonites,34
-689847.4180348583,4543959.086078729,277.0314,Tournaisian Plutonites,34
-690202.8287086613,4544286.818971219,297.04196,Tournaisian Plutonites,34
-690608.4083165346,4544554.114964032,295.2847,Tournaisian Plutonites,34
-691080.2347199667,4544637.347966998,266.22137,Tournaisian Plutonites,34
-691531.4395523706,4544428.866121757,251.33731,Tournaisian Plutonites,34
-692004.9036317124,4544272.795215822,263.30646,Tournaisian Plutonites,34
-692426.8480124671,4544154.118083677,262.22296,Tournaisian Plutonites,34
-692552.8844086876,4544628.541590973,355.74155,Tournaisian Plutonites,34
-692536.7519515286,4545109.528998375,396.5713,Tournaisian Plutonites,34
-692383.8313656927,4545393.148450066,402.43033,Tournaisian Plutonites,34
-692762.3892649624,4545494.966222242,363.52872,Tournaisian Plutonites,34
-693125.6460345335,4545243.290853061,339.71417,Tournaisian Plutonites,34
-693444.8155664359,4544858.4131972985,275.81125,Tournaisian Plutonites,34
-693848.0272881143,4544790.025171132,311.4803,Tournaisian Plutonites,34
-694062.2316676698,4545129.188645645,347.12747,Tournaisian Plutonites,34
-694381.480697077,4545068.891744991,308.27194,Tournaisian Plutonites,34
-694844.7095607304,4544889.212852322,234.28221,Tournaisian Plutonites,34
-695275.8119040997,4544946.48563749,196.05237,Tournaisian Plutonites,34
-695763.0679453039,4545005.452706138,215.96613,Tournaisian Plutonites,34
-696233.7926855376,4545132.124814157,261.7785,Tournaisian Plutonites,34
-696656.4907536939,4545371.483665681,298.20477,Tournaisian Plutonites,34
-697033.7014614508,4545672.482575959,255.76689,Tournaisian Plutonites,34
-697527.5871695856,4545702.460686252,276.6433,Tournaisian Plutonites,34
-697966.7122615557,4545487.6526326,316.31912,Tournaisian Plutonites,34
-698330.9900083167,4545157.119715975,329.0207,Tournaisian Plutonites,34
-698640.8851847993,4544766.83147757,338.00537,Tournaisian Plutonites,34
-699070.0352460558,4544519.139876182,303.6909,Tournaisian Plutonites,34
-699542.455821966,4544607.222286789,327.65378,Tournaisian Plutonites,34
-700017.0680339539,4544740.228626265,321.17328,Tournaisian Plutonites,34
-700412.1632466449,4544955.935375088,358.22003,Tournaisian Plutonites,34
-700262.2317097428,4545221.037878337,358.22003,Tournaisian Plutonites,34
-700189.0492273755,4545395.617284511,344.56274,Tournaisian Plutonites,34
-700673.4676369457,4545443.247587905,382.48727,Tournaisian Plutonites,34
-701105.830998482,4545627.718607242,410.32684,Tournaisian Plutonites,34
-701601.7463933725,4545584.784395094,429.51868,Tournaisian Plutonites,34
-702095.4442968024,4545597.979882747,421.39084,Tournaisian Plutonites,34
-702198.162297318,4546034.870524541,444.80847,Tournaisian Plutonites,34
-702073.9121757676,4546495.874440675,407.9366,Tournaisian Plutonites,34
-701808.1855664632,4546891.306975965,413.41086,Tournaisian Plutonites,34
-701480.1292324485,4547058.317247721,359.9444,Tournaisian Plutonites,34
-701032.0588663019,4547207.711204131,296.92847,Tournaisian Plutonites,34
-700862.6439222798,4547379.3405890865,291.9561,Tournaisian Plutonites,34
-701321.3829593016,4547550.940803842,296.00592,Tournaisian Plutonites,34
-701346.6685763412,4547858.160867937,296.00592,Tournaisian Plutonites,34
